question_id,user_id,topic,created_date,word_count,num_views,num_answers,num_upvotes,got_quality_answer
19608,138,science,2026-07-02,16,21,0,1,0
19609,193,science,2026-07-02,29,22,1,5,1
19610,210,politics,2026-07-02,19,23,2,7,1
19611,231,technology,2026-07-02,36,38,4,19,1
19612,246,relationships,2026-07-02,31,42,2,8,1
19613,276,politics,2026-07-02,48,28,2,8,1
19614,278,travel,2026-07-02,35,21,1,4,1
19615,309,travel,2026-07-02,31,24,2,8,1
19616,317,health,2026-07-02,53,30,0,1,0
19617,342,career,2026-07-02,57,25,3,16,1
19618,359,health,2026-07-02,10,22,3,8,1
19619,362,career,2026-07-02,78,22,2,10,1
19620,380,education,2026-07-02,52,17,2,13,1
19621,386,travel,2026-07-02,29,16,1,5,1
19622,430,technology,2026-07-02,36,20,2,7,1
19623,457,politics,2026-07-02,30,6,1,2,0
19624,470,sports,2026-07-02,53,17,1,4,1
19625,491,politics,2026-07-02,53,12,4,21,1
19626,493,politics,2026-07-02,18,37,0,0,0
19627,516,relationships,2026-07-02,20,24,1,3,1
19628,517,technology,2026-07-02,25,21,0,0,0
19629,526,relationships,2026-07-02,51,28,2,4,1
19630,527,politics,2026-07-02,11,20,1,3,1
19631,538,health,2026-07-02,35,23,1,4,1
19632,549,education,2026-07-02,51,20,0,1,0
19633,554,career,2026-07-02,71,28,1,2,0
19634,582,education,2026-07-02,48,29,2,10,1
19635,616,career,2026-07-02,42,25,2,6,1
19636,705,sports,2026-07-02,34,35,2,6,1
19637,708,relationships,2026-07-02,31,17,1,5,1
19638,731,health,2026-07-02,22,31,3,18,1
19639,760,education,2026-07-02,20,17,1,2,0
19640,761,career,2026-07-02,19,19,3,13,1
19641,766,finance,2026-07-02,36,16,3,14,1
19642,770,science,2026-07-02,40,34,1,7,1
19643,772,finance,2026-07-02,27,25,1,5,1
19644,801,travel,2026-07-02,21,25,0,1,0
19645,823,health,2026-07-02,31,23,1,3,1
19646,837,sports,2026-07-02,37,24,0,0,0
19647,869,relationships,2026-07-02,56,29,0,0,0
19648,886,politics,2026-07-02,92,26,3,15,1
19649,896,technology,2026-07-02,24,24,1,5,1
19650,911,relationships,2026-07-02,43,25,5,25,1
19651,926,technology,2026-07-02,25,19,2,8,1
19652,978,science,2026-07-02,40,19,0,1,0
19653,1010,sports,2026-07-02,35,31,2,10,1
19654,1016,sports,2026-07-02,15,24,1,4,1
19655,1050,politics,2026-07-02,57,20,2,9,1
19656,1167,finance,2026-07-02,43,18,0,1,0
19657,1193,education,2026-07-02,31,48,3,11,1
19658,1255,finance,2026-07-02,25,21,1,2,0
19659,1261,relationships,2026-07-02,36,27,2,9,1
19660,1269,finance,2026-07-02,34,30,0,0,0
19661,1286,health,2026-07-02,47,17,4,15,1
19662,1287,career,2026-07-02,11,14,1,2,0
19663,1294,education,2026-07-02,39,46,1,4,1
19664,1309,education,2026-07-02,45,25,2,5,1
19665,1326,politics,2026-07-02,25,18,1,5,1
19666,1356,technology,2026-07-02,22,19,1,2,0
19667,1411,technology,2026-07-02,22,16,0,0,0
19668,1414,health,2026-07-02,38,19,3,12,1
19669,1428,finance,2026-07-02,24,18,0,0,0
19670,1490,education,2026-07-02,51,22,3,14,1
19671,1538,education,2026-07-02,32,24,2,9,1
19672,1549,technology,2026-07-02,27,24,1,3,1
19673,1568,relationships,2026-07-02,30,31,0,1,0
19674,1569,sports,2026-07-02,33,33,1,5,1
19675,1651,travel,2026-07-02,42,25,2,6,1
19676,1681,career,2026-07-02,51,38,1,5,1
19677,1691,science,2026-07-02,27,16,2,8,1
19678,1699,science,2026-07-02,34,20,2,10,1
19679,1710,finance,2026-07-02,97,24,2,9,1
19680,1781,relationships,2026-07-02,25,22,2,11,1
19681,1803,science,2026-07-02,46,38,0,0,0
19682,1808,technology,2026-07-02,46,31,1,5,1
19683,1818,education,2026-07-02,28,30,0,0,0
19684,1832,education,2026-07-02,23,22,0,0,0
19685,1845,finance,2026-07-02,17,24,2,11,1
19686,1849,career,2026-07-02,45,27,2,9,1
19687,1865,career,2026-07-02,15,22,2,8,1
19688,1925,politics,2026-07-02,42,16,0,0,0
19689,1967,health,2026-07-02,19,20,1,4,1
19690,1973,career,2026-07-02,28,24,2,7,1
19691,2002,health,2026-07-02,19,30,3,14,1
19692,2014,sports,2026-07-02,47,23,3,15,1
19693,2027,career,2026-07-02,12,19,1,3,1
19694,2029,technology,2026-07-02,24,18,1,7,1
19695,2060,relationships,2026-07-02,31,24,1,3,1
19696,2064,science,2026-07-02,19,17,1,1,0
19697,2070,career,2026-07-02,18,17,0,0,0
19698,2077,career,2026-07-02,48,27,1,6,1
19699,2078,finance,2026-07-02,25,20,1,2,0
19700,2091,career,2026-07-02,41,18,2,5,1
19701,2103,politics,2026-07-02,29,23,3,13,1
19702,2104,relationships,2026-07-02,17,21,1,5,1
19703,2130,science,2026-07-02,13,23,2,5,1
19704,2142,career,2026-07-02,84,26,4,24,1
19705,2158,relationships,2026-07-02,158,27,0,0,0
19706,2159,politics,2026-07-02,38,26,1,6,1
19707,2163,technology,2026-07-02,41,22,2,10,1
19708,2220,politics,2026-07-02,30,20,2,8,1
19709,2248,science,2026-07-02,28,20,1,2,0
19710,2250,education,2026-07-02,35,26,0,0,0
19711,2324,politics,2026-07-02,25,25,3,14,1
19712,2332,sports,2026-07-02,38,27,1,2,0
19713,2334,technology,2026-07-02,61,34,0,1,0
19714,2335,career,2026-07-02,36,14,1,3,1
19715,2343,sports,2026-07-02,27,18,2,8,1
19716,2346,sports,2026-07-02,37,29,1,6,1
19717,2420,health,2026-07-02,21,27,0,0,0
19718,2430,technology,2026-07-02,38,27,1,4,1
19719,2445,politics,2026-07-02,19,19,0,0,0
19720,2465,finance,2026-07-02,24,21,0,1,0
19721,2483,technology,2026-07-02,46,23,0,1,0
19722,2484,health,2026-07-02,85,24,4,26,1
19723,2489,sports,2026-07-02,27,15,3,12,1
19724,2499,education,2026-07-02,46,32,3,13,1
19725,2511,education,2026-07-02,33,20,0,0,0
19726,2557,education,2026-07-02,34,21,2,8,1
19727,2559,health,2026-07-02,25,23,0,0,0
19728,2562,education,2026-07-02,97,28,1,8,1
19729,2581,science,2026-07-02,59,25,5,23,1
19730,2623,science,2026-07-02,26,27,0,0,0
19731,2648,health,2026-07-02,17,15,0,1,0
19732,2669,technology,2026-07-02,40,28,4,17,1
19733,2680,science,2026-07-02,59,23,3,15,1
19734,2700,education,2026-07-02,53,24,2,8,1
19735,2726,science,2026-07-02,29,26,1,4,1
19736,2755,health,2026-07-02,42,23,0,0,0
19737,2769,finance,2026-07-02,76,29,2,14,1
19738,2771,travel,2026-07-02,49,27,1,5,1
19739,2804,science,2026-07-02,20,17,0,1,0
19740,2810,health,2026-07-02,25,14,1,5,1
19741,2829,technology,2026-07-02,24,19,1,5,1
19742,2899,technology,2026-07-02,38,29,3,16,1
19743,2920,travel,2026-07-02,71,23,3,16,1
19744,2949,technology,2026-07-02,25,24,0,0,0
19745,2953,relationships,2026-07-02,20,21,1,1,0
19746,2973,career,2026-07-02,41,35,3,16,1
19747,2988,technology,2026-07-02,45,20,2,11,1
19748,2989,technology,2026-07-02,40,23,1,3,1
19749,3076,career,2026-07-02,35,27,1,5,1
19750,3091,finance,2026-07-02,69,26,2,12,1
19751,3098,politics,2026-07-02,44,20,1,4,1
19752,3112,finance,2026-07-02,34,29,2,7,1
19753,3136,sports,2026-07-02,45,14,2,13,1
19754,3141,health,2026-07-02,83,14,1,1,0
19755,3156,finance,2026-07-02,82,28,1,5,1
19756,3177,career,2026-07-02,12,13,0,0,0
19757,3180,health,2026-07-02,29,30,2,8,1
19758,3183,health,2026-07-02,29,26,1,4,1
19759,3197,technology,2026-07-02,27,20,1,5,1
19760,3270,education,2026-07-02,24,15,1,4,1
19761,3273,relationships,2026-07-02,50,26,3,17,1
19762,3278,career,2026-07-02,35,29,1,5,1
19763,3288,education,2026-07-02,17,20,1,3,1
19764,3324,career,2026-07-02,60,20,0,0,0
19765,3340,travel,2026-07-02,13,17,2,7,1
19766,3356,politics,2026-07-02,20,22,0,0,0
19767,3387,science,2026-07-02,19,25,1,5,1
19768,3397,relationships,2026-07-02,28,34,2,11,1
19769,3408,politics,2026-07-02,32,20,2,3,1
19770,3416,politics,2026-07-02,34,20,3,17,1
19771,3422,relationships,2026-07-02,109,28,2,11,1
19772,3423,relationships,2026-07-02,44,27,3,16,1
19773,3463,career,2026-07-02,36,24,1,4,1
19774,3475,technology,2026-07-02,38,23,0,1,0
19775,3482,sports,2026-07-02,36,21,0,1,0
19776,3510,finance,2026-07-02,77,30,3,12,1
19777,3516,technology,2026-07-02,37,31,1,6,1
19778,3521,finance,2026-07-02,72,26,0,1,0
19779,3527,relationships,2026-07-02,28,21,1,3,1
19780,3554,science,2026-07-02,37,28,1,3,1
19781,3563,health,2026-07-02,58,24,1,2,0
19782,3570,finance,2026-07-02,67,29,5,27,1
19783,3585,education,2026-07-02,127,28,2,8,1
19784,3592,science,2026-07-02,24,22,1,3,1
19785,3614,politics,2026-07-02,15,15,0,0,0
19786,3627,science,2026-07-02,47,35,1,3,1
19787,3673,technology,2026-07-02,32,20,2,7,1
19788,3687,career,2026-07-02,19,22,0,1,0
19789,3717,politics,2026-07-02,55,21,3,14,1
19790,3723,travel,2026-07-02,35,24,3,12,1
19791,3772,sports,2026-07-02,27,20,0,0,0
19792,3790,career,2026-07-02,89,22,1,5,1
19793,3793,education,2026-07-02,46,20,0,0,0
19794,3815,career,2026-07-02,37,22,4,16,1
19795,3818,politics,2026-07-02,32,19,2,12,1
19796,3837,sports,2026-07-02,18,18,0,0,0
19797,3866,sports,2026-07-02,45,21,0,0,0
19798,3879,career,2026-07-02,41,22,3,10,1
19799,3894,education,2026-07-02,31,24,1,6,1
19800,3923,education,2026-07-02,20,11,1,4,1
19801,3991,science,2026-07-02,24,15,0,1,0
19802,3992,sports,2026-07-02,22,18,1,5,1
19803,4042,finance,2026-07-02,47,30,0,0,0
19804,4052,technology,2026-07-02,35,23,4,10,1
19805,4107,finance,2026-07-02,64,22,1,6,1
19806,4207,sports,2026-07-02,46,23,2,6,1
19807,4236,science,2026-07-02,68,29,1,6,1
19808,4262,education,2026-07-02,49,32,3,13,1
19809,4277,politics,2026-07-02,32,24,1,5,1
19810,4298,education,2026-07-02,21,18,1,3,1
19811,4313,relationships,2026-07-02,80,27,2,11,1
19812,4320,sports,2026-07-02,36,31,2,8,1
19813,4335,education,2026-07-02,40,25,1,7,1
19814,4344,science,2026-07-02,59,30,3,14,1
19815,4352,science,2026-07-02,24,28,0,0,0
19816,4361,health,2026-07-02,52,22,1,4,1
19817,4441,relationships,2026-07-02,28,18,1,2,0
19818,4447,health,2026-07-02,38,19,0,1,0
19819,4453,sports,2026-07-02,47,22,5,32,1
19820,4490,science,2026-07-02,32,35,1,6,1
19821,4500,politics,2026-07-02,112,34,5,26,1
19822,4514,career,2026-07-02,17,21,0,0,0
19823,4515,sports,2026-07-02,43,28,0,1,0
19824,4521,travel,2026-07-02,59,28,2,7,1
19825,4546,science,2026-07-02,31,25,1,6,1
19826,4606,travel,2026-07-02,44,25,3,16,1
19827,4663,health,2026-07-02,34,25,1,2,0
19828,4675,technology,2026-07-02,17,26,1,5,1
19829,4691,technology,2026-07-02,87,28,1,7,1
19830,4710,sports,2026-07-02,15,25,0,1,0
19831,4722,travel,2026-07-02,37,15,1,1,0
19832,4735,technology,2026-07-02,44,22,1,6,1
19833,4758,career,2026-07-02,32,15,0,1,0
19834,4806,sports,2026-07-02,21,31,0,0,0
19835,4807,career,2026-07-02,23,20,0,1,0
19836,4830,sports,2026-07-02,55,23,0,0,0
19837,4836,science,2026-07-02,46,30,1,6,1
19838,4837,relationships,2026-07-02,48,22,2,11,1
19839,4847,education,2026-07-02,45,24,1,3,1
19840,4851,science,2026-07-02,53,23,2,11,1
19841,4866,relationships,2026-07-02,7,12,1,3,1
19842,4873,education,2026-07-02,11,19,1,3,1
19843,4875,finance,2026-07-02,39,21,1,6,1
19844,4907,science,2026-07-02,37,25,5,22,1
19845,4931,science,2026-07-02,27,21,1,4,1
19846,4943,technology,2026-07-02,28,23,1,3,1
19847,5005,politics,2026-07-02,40,27,2,10,1
19848,5053,technology,2026-07-02,33,22,1,4,1
19849,5081,travel,2026-07-02,62,26,2,10,1
19850,5086,finance,2026-07-02,38,32,0,1,0
19851,5133,science,2026-07-02,15,20,0,0,0
19852,5143,relationships,2026-07-02,55,29,3,14,1
19853,5154,technology,2026-07-02,51,21,0,0,0
19854,5169,politics,2026-07-02,134,20,2,12,1
19855,5173,technology,2026-07-02,45,27,0,1,0
19856,5174,relationships,2026-07-02,47,21,0,0,0
19857,5196,science,2026-07-02,19,18,1,2,0
19858,5229,travel,2026-07-02,32,28,1,2,0
19859,5243,science,2026-07-02,36,26,1,2,0
19860,5249,sports,2026-07-02,34,23,1,2,0
19861,5264,relationships,2026-07-02,17,20,1,3,1
19862,5296,politics,2026-07-02,29,24,1,3,1
19863,5301,technology,2026-07-02,33,20,2,11,1
19864,5315,career,2026-07-02,61,27,0,1,0
19865,5405,relationships,2026-07-02,22,16,2,6,1
19866,5406,finance,2026-07-02,24,23,0,1,0
19867,5433,health,2026-07-02,38,15,4,14,1
19868,5446,politics,2026-07-02,30,34,0,0,0
19869,5456,science,2026-07-02,28,22,1,5,1
19870,5474,science,2026-07-02,14,22,1,8,1
19871,5486,career,2026-07-02,37,18,2,9,1
19872,5498,technology,2026-07-02,25,17,2,8,1
19873,5507,relationships,2026-07-02,95,23,1,4,1
19874,5533,health,2026-07-02,42,26,2,12,1
19875,5550,career,2026-07-02,46,31,1,4,1
19876,5556,technology,2026-07-02,35,17,0,0,0
19877,5559,relationships,2026-07-02,39,25,0,1,0
19878,5587,technology,2026-07-02,27,25,1,1,0
19879,5593,relationships,2026-07-02,24,26,1,5,1
19880,5598,finance,2026-07-02,53,23,2,9,1
19881,5610,career,2026-07-02,71,32,4,22,1
19882,5620,technology,2026-07-02,38,24,3,11,1
19883,5621,science,2026-07-02,49,27,0,0,0
19884,5634,relationships,2026-07-02,48,22,0,1,0
19885,5635,technology,2026-07-02,16,13,0,1,0
19886,5636,travel,2026-07-02,23,22,1,4,1
19887,5637,sports,2026-07-02,31,26,2,7,1
19888,5644,politics,2026-07-02,72,27,5,25,1
19889,5664,sports,2026-07-02,47,14,3,15,1
19890,5680,health,2026-07-02,78,26,3,12,1
19891,5685,technology,2026-07-02,59,14,1,4,1
19892,5706,technology,2026-07-02,95,26,2,9,1
19893,5708,science,2026-07-02,55,24,2,11,1
19894,5717,technology,2026-07-02,55,22,4,18,1
19895,5767,health,2026-07-02,36,18,1,4,1
19896,5776,relationships,2026-07-02,42,22,0,0,0
19897,5793,science,2026-07-02,99,39,2,9,1
19898,5831,science,2026-07-02,31,21,1,5,1
19899,5838,technology,2026-07-02,82,31,3,10,1
19900,5842,relationships,2026-07-02,63,24,1,4,1
19901,5848,health,2026-07-02,16,21,3,10,1
19902,5853,technology,2026-07-02,64,30,1,6,1
19903,5867,science,2026-07-02,38,27,4,20,1
19904,5876,career,2026-07-02,36,19,0,0,0
19905,5887,education,2026-07-02,36,22,0,0,0
19906,5890,sports,2026-07-02,54,25,2,9,1
19907,5966,science,2026-07-02,39,19,2,10,1
19908,5974,finance,2026-07-02,60,21,2,11,1
19909,5989,relationships,2026-07-02,29,20,5,21,1
19910,6042,technology,2026-07-02,31,22,1,2,0
19911,6047,relationships,2026-07-02,26,17,1,3,1
19912,6086,politics,2026-07-02,36,29,1,3,1
19913,6100,health,2026-07-02,27,28,0,0,0
19914,6115,science,2026-07-02,50,23,2,11,1
19915,6131,relationships,2026-07-02,32,11,1,5,1
19916,6135,travel,2026-07-02,78,26,2,10,1
19917,6148,sports,2026-07-02,42,33,3,12,1
19918,6158,career,2026-07-02,35,20,1,5,1
19919,6165,education,2026-07-02,36,24,0,0,0
19920,6175,politics,2026-07-02,17,17,1,6,1
19921,6186,science,2026-07-02,26,13,1,4,1
19922,6194,finance,2026-07-02,24,29,1,5,1
19923,6199,politics,2026-07-02,67,20,4,21,1
19924,6226,relationships,2026-07-02,39,30,2,7,1
19925,6231,travel,2026-07-02,59,19,2,13,1
19926,6235,relationships,2026-07-02,19,31,3,12,1
19927,6275,career,2026-07-02,47,19,2,9,1
19928,6276,technology,2026-07-02,40,31,2,10,1
19929,6292,politics,2026-07-02,24,24,2,11,1
19930,6298,health,2026-07-02,34,12,2,13,1
19931,6305,science,2026-07-02,35,33,1,3,1
19932,6331,career,2026-07-02,69,28,1,4,1
19933,6353,sports,2026-07-02,34,29,0,0,0
19934,6361,politics,2026-07-02,26,17,0,1,0
19935,6367,career,2026-07-02,14,16,3,10,1
19936,6368,technology,2026-07-02,34,19,1,4,1
19937,6425,science,2026-07-02,100,29,0,1,0
19938,6452,technology,2026-07-02,11,19,0,0,0
19939,6471,technology,2026-07-02,20,16,0,1,0
19940,6484,relationships,2026-07-02,25,15,1,3,1
19941,6513,politics,2026-07-02,28,20,3,11,1
19942,6515,science,2026-07-02,93,25,1,6,1
19943,6622,science,2026-07-02,53,17,1,5,1
19944,6634,relationships,2026-07-02,53,25,1,8,1
19945,6642,technology,2026-07-02,36,20,2,5,1
19946,6657,politics,2026-07-02,64,27,2,10,1
19947,6672,education,2026-07-02,60,30,3,15,1
19948,6701,sports,2026-07-02,73,24,2,7,1
19949,6709,sports,2026-07-02,41,22,1,6,1
19950,6727,sports,2026-07-02,22,18,2,8,1
19951,6756,health,2026-07-02,26,35,3,16,1
19952,6758,health,2026-07-02,39,19,2,9,1
19953,6763,technology,2026-07-02,46,43,2,11,1
19954,6781,science,2026-07-02,62,30,2,8,1
19955,6805,sports,2026-07-02,74,32,2,11,1
19956,6808,travel,2026-07-02,17,17,2,8,1
19957,6824,relationships,2026-07-02,28,22,3,16,1
19958,6827,science,2026-07-02,45,27,1,2,0
19959,6830,career,2026-07-02,86,28,3,13,1
19960,6832,technology,2026-07-02,51,33,1,7,1
19961,6842,travel,2026-07-02,13,22,1,4,1
19962,6864,finance,2026-07-02,90,34,2,13,1
19963,6880,education,2026-07-02,39,21,1,4,1
19964,6881,science,2026-07-02,79,21,0,0,0
19965,6895,finance,2026-07-02,68,31,0,1,0
19966,6926,travel,2026-07-02,43,32,3,13,1
19967,6932,health,2026-07-02,35,19,2,8,1
19968,6949,science,2026-07-02,28,17,1,4,1
19969,6971,travel,2026-07-02,33,22,1,2,0
19970,6981,science,2026-07-02,57,28,1,7,1
19971,6982,travel,2026-07-02,57,20,3,16,1
19972,7016,technology,2026-07-02,54,37,2,10,1
19973,7030,technology,2026-07-02,25,26,2,6,1
19974,7036,finance,2026-07-02,136,35,0,1,0
19975,7060,relationships,2026-07-02,26,16,1,3,1
19976,7064,science,2026-07-02,18,20,0,0,0
19977,7093,finance,2026-07-02,71,19,1,4,1
19978,7124,technology,2026-07-02,22,34,4,16,1
19979,7202,career,2026-07-02,23,31,1,2,0
19980,7203,technology,2026-07-02,33,20,1,4,1
19981,7209,health,2026-07-02,14,18,1,4,1
19982,7311,health,2026-07-02,35,21,1,3,1
19983,7361,technology,2026-07-02,25,27,0,1,0
19984,7386,science,2026-07-02,22,18,1,3,1
19985,7398,career,2026-07-02,32,20,3,16,1
19986,7434,relationships,2026-07-02,25,20,0,0,0
19987,7472,relationships,2026-07-02,30,18,0,1,0
19988,7511,technology,2026-07-02,29,22,1,3,1
19989,7538,politics,2026-07-02,51,25,1,5,1
19990,7539,technology,2026-07-02,70,19,0,1,0
19991,7571,career,2026-07-02,107,23,0,0,0
19992,7577,education,2026-07-02,28,19,0,1,0
19993,7598,relationships,2026-07-02,62,20,2,11,1
19994,7616,education,2026-07-02,29,19,0,0,0
19995,7621,health,2026-07-02,65,27,2,7,1
19996,7636,career,2026-07-02,23,23,3,8,1
19997,7682,technology,2026-07-02,52,19,3,11,1
19998,7717,sports,2026-07-02,36,22,0,0,0
19999,7731,education,2026-07-02,69,22,1,4,1
20000,7739,health,2026-07-02,27,19,2,6,1
20001,7754,science,2026-07-02,54,25,2,10,1
20002,7758,science,2026-07-02,95,23,4,22,1
20003,7795,technology,2026-07-02,39,20,1,4,1
20004,7797,science,2026-07-02,64,37,2,13,1
20005,7799,relationships,2026-07-02,37,28,2,10,1
20006,7809,technology,2026-07-02,19,18,3,12,1
20007,7825,career,2026-07-02,81,32,2,10,1
20008,7830,politics,2026-07-02,68,26,0,0,0
20009,7848,finance,2026-07-02,40,15,1,4,1
20010,7863,science,2026-07-02,28,36,4,20,1
20011,7883,technology,2026-07-02,64,18,2,9,1
20012,7938,relationships,2026-07-02,46,25,2,8,1
20013,8002,career,2026-07-02,17,28,5,19,1
20014,8110,sports,2026-07-02,13,23,0,0,0
20015,8113,health,2026-07-02,59,34,2,12,1
20016,8134,science,2026-07-02,39,20,1,5,1
20017,8149,education,2026-07-02,57,21,2,10,1
20018,8164,science,2026-07-02,26,20,1,3,1
20019,8199,science,2026-07-02,51,13,1,3,1
20020,8214,politics,2026-07-02,34,29,1,3,1
20021,8226,politics,2026-07-02,26,27,6,27,1
20022,8228,education,2026-07-02,17,12,1,2,0
20023,8242,politics,2026-07-02,50,18,0,1,0
20024,8248,education,2026-07-02,26,19,0,1,0
20025,8254,education,2026-07-02,92,28,2,12,1
20026,8299,education,2026-07-02,32,22,3,11,1
20027,8343,education,2026-07-02,41,30,1,5,1
20028,8401,education,2026-07-02,93,36,0,1,0
20029,8423,relationships,2026-07-02,55,29,1,8,1
20030,8443,relationships,2026-07-02,10,14,2,8,1
20031,8453,technology,2026-07-02,60,40,2,15,1
20032,8464,sports,2026-07-02,24,21,2,5,1
20033,8492,finance,2026-07-02,55,29,1,6,1
20034,8501,travel,2026-07-02,49,20,0,1,0
20035,8520,education,2026-07-02,30,17,2,9,1
20036,8552,science,2026-07-02,39,26,3,13,1
20037,8553,career,2026-07-02,25,8,1,4,1
20038,8558,travel,2026-07-02,28,55,4,17,1
20039,8575,technology,2026-07-02,32,31,2,11,1
20040,8577,sports,2026-07-02,32,20,4,18,1
20041,8579,travel,2026-07-02,13,32,2,5,1
20042,8590,finance,2026-07-02,57,22,1,3,1
20043,8604,career,2026-07-02,42,18,0,1,0
20044,8615,relationships,2026-07-02,14,15,4,14,1
20045,8619,career,2026-07-02,35,33,4,12,1
20046,8626,education,2026-07-02,47,25,0,0,0
20047,8640,politics,2026-07-02,46,25,0,0,0
20048,8713,education,2026-07-02,45,24,1,6,1
20049,8726,finance,2026-07-02,71,27,2,11,1
20050,8731,relationships,2026-07-02,20,20,1,2,0
20051,8754,education,2026-07-02,28,23,0,1,0
20052,8758,science,2026-07-02,49,19,0,1,0
20053,8788,education,2026-07-02,14,22,2,5,1
20054,8804,science,2026-07-02,34,20,0,1,0
20055,8818,travel,2026-07-02,21,21,0,0,0
20056,8827,finance,2026-07-02,41,20,2,11,1
20057,8869,finance,2026-07-02,46,24,1,7,1
20058,8875,relationships,2026-07-02,39,17,1,3,1
20059,8877,science,2026-07-02,63,21,0,1,0
20060,8896,science,2026-07-02,37,21,1,5,1
20061,8898,education,2026-07-02,13,12,0,0,0
20062,8902,science,2026-07-02,17,27,1,6,1
20063,8904,health,2026-07-02,22,8,2,8,1
20064,8919,education,2026-07-02,36,18,2,7,1
20065,8923,technology,2026-07-02,33,14,1,5,1
20066,8930,travel,2026-07-02,26,26,1,4,1
20067,8935,health,2026-07-02,18,18,1,4,1
20068,8945,science,2026-07-02,46,17,0,0,0
20069,8964,travel,2026-07-02,45,17,1,5,1
20070,9036,politics,2026-07-02,53,25,0,1,0
20071,9053,technology,2026-07-02,20,32,1,5,1
20072,9063,finance,2026-07-02,41,32,2,6,1
20073,9085,politics,2026-07-02,21,20,1,7,1
20074,9109,career,2026-07-02,33,30,2,10,1
20075,9148,politics,2026-07-02,52,23,0,1,0
20076,9163,career,2026-07-02,48,18,2,10,1
20077,9170,relationships,2026-07-02,45,31,1,4,1
20078,9177,relationships,2026-07-02,120,35,6,35,1
20079,9178,technology,2026-07-02,29,30,0,1,0
20080,9186,travel,2026-07-02,35,28,0,1,0
20081,9206,politics,2026-07-02,30,27,0,0,0
20082,9230,health,2026-07-02,78,34,4,22,1
20083,9248,relationships,2026-07-02,25,35,1,2,0
20084,9268,travel,2026-07-02,40,22,3,16,1
20085,9288,technology,2026-07-02,19,17,3,10,1
20086,9291,career,2026-07-02,73,27,5,25,1
20087,9344,career,2026-07-02,9,17,1,3,1
20088,9353,technology,2026-07-02,65,26,4,15,1
20089,9355,technology,2026-07-02,101,32,0,0,0
20090,9370,career,2026-07-02,20,25,1,3,1
20091,9396,science,2026-07-02,62,24,0,1,0
20092,9402,finance,2026-07-02,40,22,4,13,1
20093,9434,technology,2026-07-02,23,15,2,10,1
20094,9456,relationships,2026-07-02,21,17,2,11,1
20095,9457,travel,2026-07-02,16,21,2,8,1
20096,9492,politics,2026-07-02,31,13,1,4,1
20097,9496,education,2026-07-02,60,25,0,1,0
20098,9519,sports,2026-07-02,25,16,0,0,0
20099,9549,technology,2026-07-02,58,28,1,7,1
20100,9558,technology,2026-07-02,70,22,2,10,1
20101,9566,science,2026-07-02,24,33,4,14,1
20102,9570,health,2026-07-02,25,21,0,0,0
20103,9581,health,2026-07-02,21,30,4,14,1
20104,9603,politics,2026-07-02,63,22,0,1,0
20105,9607,education,2026-07-02,26,30,1,4,1
20106,9610,science,2026-07-02,68,25,1,5,1
20107,9622,career,2026-07-02,105,26,4,20,1
20108,9627,education,2026-07-02,36,24,3,16,1
20109,9631,finance,2026-07-02,45,27,0,1,0
20110,9654,finance,2026-07-02,25,21,0,0,0
20111,9659,health,2026-07-02,41,28,3,15,1
20112,9664,relationships,2026-07-02,42,39,2,6,1
20113,9666,sports,2026-07-02,50,24,0,1,0
20114,9677,sports,2026-07-02,38,13,2,9,1
20115,9679,education,2026-07-02,9,13,1,2,0
20116,9710,technology,2026-07-02,51,26,3,14,1
20117,9745,sports,2026-07-02,34,22,3,18,1
20118,9769,sports,2026-07-02,46,26,2,8,1
20119,9776,relationships,2026-07-02,85,29,0,1,0
20120,9803,technology,2026-07-02,33,26,2,13,1
20121,9843,technology,2026-07-02,58,31,1,4,1
20122,9907,education,2026-07-02,45,26,3,10,1
20123,9918,health,2026-07-02,49,27,1,4,1
20124,9931,politics,2026-07-02,21,24,0,0,0
20125,9936,politics,2026-07-02,26,23,6,18,1
20126,9953,travel,2026-07-02,22,19,1,4,1
20127,9964,education,2026-07-02,56,18,2,11,1
20128,9977,finance,2026-07-02,43,22,0,1,0
20129,9985,education,2026-07-02,40,22,1,7,1
20130,10015,politics,2026-07-02,19,23,0,0,0
20131,10034,science,2026-07-02,24,13,0,0,0
20132,10037,science,2026-07-02,17,15,1,3,1
20133,10047,politics,2026-07-02,36,26,2,8,1
20134,10048,career,2026-07-02,51,20,1,5,1
20135,10075,science,2026-07-02,10,35,2,10,1
20136,10105,science,2026-07-02,25,20,2,10,1
20137,10106,relationships,2026-07-02,55,19,2,8,1
20138,10108,career,2026-07-02,48,26,1,6,1
20139,10115,finance,2026-07-02,67,20,2,9,1
20140,10133,finance,2026-07-02,24,15,1,4,1
20141,10155,education,2026-07-02,45,17,1,3,1
20142,10170,relationships,2026-07-02,38,31,1,6,1
20143,10171,health,2026-07-02,42,14,0,1,0
20144,10185,technology,2026-07-02,28,21,2,3,1
20145,10190,travel,2026-07-02,14,14,0,0,0
20146,10197,career,2026-07-02,18,18,2,7,1
20147,10231,sports,2026-07-02,28,18,3,15,1
20148,10242,travel,2026-07-02,33,25,1,4,1
20149,10256,technology,2026-07-02,15,22,1,1,0
20150,10273,travel,2026-07-02,53,27,1,6,1
20151,10276,travel,2026-07-02,63,35,1,6,1
20152,10325,finance,2026-07-02,237,33,1,6,1
