question_id,user_id,topic,created_date,word_count,num_views,num_answers,num_upvotes,got_quality_answer,is_word_count_outlier,is_upvotes_outlier
13699,8612,technology,2026-06-22,28,22,0,0,FALSE,FALSE,FALSE
13700,8614,technology,2026-06-22,85,25,0,1,FALSE,FALSE,FALSE
13701,8624,relationships,2026-06-22,56,33,2,9,TRUE,FALSE,FALSE
13702,8639,politics,2026-06-22,29,23,1,4,TRUE,FALSE,FALSE
13703,8641,finance,2026-06-22,25,20,0,0,FALSE,FALSE,FALSE
13704,8659,science,2026-06-22,41,25,0,1,FALSE,FALSE,FALSE
13705,8686,technology,2026-06-22,31,24,1,4,TRUE,FALSE,FALSE
13706,8691,relationships,2026-06-22,13,22,0,0,FALSE,FALSE,FALSE
13707,8719,education,2026-06-22,12,20,1,4,TRUE,FALSE,FALSE
13708,8736,career,2026-06-22,48,39,3,12,TRUE,FALSE,FALSE
13709,8789,travel,2026-06-22,27,15,1,3,TRUE,FALSE,FALSE
13710,8812,career,2026-06-22,78,22,2,9,TRUE,FALSE,FALSE
13711,8860,technology,2026-06-22,27,25,1,3,TRUE,FALSE,FALSE
13712,8877,technology,2026-06-22,22,22,2,8,TRUE,FALSE,FALSE
13713,8927,career,2026-06-22,97,33,3,12,TRUE,TRUE,FALSE
13714,8966,technology,2026-06-22,36,20,2,10,TRUE,FALSE,FALSE
13715,8970,technology,2026-06-22,44,25,0,0,FALSE,FALSE,FALSE
13716,8994,science,2026-06-22,21,16,0,0,FALSE,FALSE,FALSE
13717,9023,technology,2026-06-22,49,27,3,18,TRUE,FALSE,FALSE
13718,9058,sports,2026-06-22,33,24,1,4,TRUE,FALSE,FALSE
13719,9062,education,2026-06-22,60,37,2,12,TRUE,FALSE,FALSE
13720,9080,politics,2026-06-22,22,26,2,8,TRUE,FALSE,FALSE
13721,9121,education,2026-06-22,30,20,1,3,TRUE,FALSE,FALSE
13722,9138,career,2026-06-22,27,27,0,0,FALSE,FALSE,FALSE
13723,9169,sports,2026-06-22,37,18,1,4,TRUE,FALSE,FALSE
13724,9199,science,2026-06-22,29,29,1,3,TRUE,FALSE,FALSE
13725,9236,education,2026-06-22,53,19,3,11,TRUE,FALSE,FALSE
13726,9242,education,2026-06-22,11,14,1,5,TRUE,FALSE,FALSE
13727,9246,sports,2026-06-22,29,20,1,3,TRUE,FALSE,FALSE
13728,9252,science,2026-06-22,17,20,2,4,TRUE,FALSE,FALSE
13729,9260,health,2026-06-22,81,23,2,8,TRUE,FALSE,FALSE
13730,9288,health,2026-06-22,60,27,2,6,TRUE,FALSE,FALSE
13731,9301,career,2026-06-22,12,13,1,2,FALSE,FALSE,FALSE
13732,9308,education,2026-06-22,37,23,1,3,TRUE,FALSE,FALSE
13733,9338,career,2026-06-22,17,17,1,4,TRUE,FALSE,FALSE
13734,9379,finance,2026-06-22,64,20,1,6,TRUE,FALSE,FALSE
13735,9384,science,2026-06-22,34,29,1,6,TRUE,FALSE,FALSE
13736,9393,health,2026-06-22,13,13,1,3,TRUE,FALSE,FALSE
13737,9416,science,2026-06-22,42,36,0,0,FALSE,FALSE,FALSE
13738,9437,technology,2026-06-22,14,18,1,3,TRUE,FALSE,FALSE
13739,9461,technology,2026-06-22,29,20,3,15,TRUE,FALSE,FALSE
13740,9466,education,2026-06-22,24,16,2,7,TRUE,FALSE,FALSE
13741,9474,relationships,2026-06-22,19,24,0,1,FALSE,FALSE,FALSE
13742,9498,sports,2026-06-22,35,16,1,3,TRUE,FALSE,FALSE
13743,9507,politics,2026-06-22,24,16,1,2,FALSE,FALSE,FALSE
13744,9547,education,2026-06-22,54,24,2,7,TRUE,FALSE,FALSE
13745,9550,technology,2026-06-22,121,24,1,7,TRUE,TRUE,FALSE
13746,9560,politics,2026-06-22,12,20,1,4,TRUE,FALSE,FALSE
13747,9564,science,2026-06-22,44,20,1,4,TRUE,FALSE,FALSE
13748,9583,politics,2026-06-22,52,21,1,4,TRUE,FALSE,FALSE
13749,9586,sports,2026-06-22,119,24,1,2,FALSE,TRUE,FALSE
13750,9600,technology,2026-06-22,17,26,1,5,TRUE,FALSE,FALSE
13751,9632,finance,2026-06-22,25,23,1,6,TRUE,FALSE,FALSE
13752,9635,relationships,2026-06-22,37,16,3,9,TRUE,FALSE,FALSE
13753,9648,finance,2026-06-22,65,26,1,5,TRUE,FALSE,FALSE
13754,9662,science,2026-06-22,19,18,2,7,TRUE,FALSE,FALSE
13755,9677,health,2026-06-22,69,26,1,3,TRUE,FALSE,FALSE
13756,9682,sports,2026-06-22,65,26,1,5,TRUE,FALSE,FALSE
13757,9696,politics,2026-06-22,40,28,1,4,TRUE,FALSE,FALSE
13758,9723,relationships,2026-06-22,42,21,0,0,FALSE,FALSE,FALSE
13759,9725,travel,2026-06-22,109,30,4,21,TRUE,TRUE,FALSE
13760,9727,travel,2026-06-22,22,17,1,2,FALSE,FALSE,FALSE
13761,9736,finance,2026-06-22,32,20,3,15,TRUE,FALSE,FALSE
13762,9753,politics,2026-06-22,27,21,2,16,TRUE,FALSE,FALSE
13763,9758,science,2026-06-22,52,18,2,12,TRUE,FALSE,FALSE
13764,9827,relationships,2026-06-22,58,19,1,5,TRUE,FALSE,FALSE
13765,9874,relationships,2026-06-22,16,27,1,3,TRUE,FALSE,FALSE
13766,9917,finance,2026-06-22,62,23,1,4,TRUE,FALSE,FALSE
13767,9923,science,2026-06-22,30,25,0,0,FALSE,FALSE,FALSE
13768,9949,finance,2026-06-22,17,25,0,1,FALSE,FALSE,FALSE
13769,10001,technology,2026-06-22,65,26,1,5,TRUE,FALSE,FALSE
13770,10006,politics,2026-06-22,24,29,0,0,FALSE,FALSE,FALSE
13771,10017,technology,2026-06-22,23,19,1,2,FALSE,FALSE,FALSE
13772,10024,politics,2026-06-22,23,16,1,3,TRUE,FALSE,FALSE
13773,10029,education,2026-06-22,17,32,1,2,FALSE,FALSE,FALSE
13774,10049,technology,2026-06-22,61,20,2,10,TRUE,FALSE,FALSE
13775,10058,education,2026-06-22,33,14,1,4,TRUE,FALSE,FALSE
13776,10076,science,2026-06-22,39,45,1,6,TRUE,FALSE,FALSE
13777,10083,finance,2026-06-22,63,25,2,10,TRUE,FALSE,FALSE
13778,10092,career,2026-06-22,62,32,0,0,FALSE,FALSE,FALSE
13779,10098,science,2026-06-22,31,21,0,1,FALSE,FALSE,FALSE
13780,10106,politics,2026-06-22,18,15,0,0,FALSE,FALSE,FALSE
13781,10119,health,2026-06-22,43,26,2,8,TRUE,FALSE,FALSE
13782,10128,finance,2026-06-22,54,33,3,13,TRUE,FALSE,FALSE
13783,10158,relationships,2026-06-22,24,30,1,4,TRUE,FALSE,FALSE
13784,10166,health,2026-06-22,51,24,2,12,TRUE,FALSE,FALSE
13785,10201,sports,2026-06-22,38,28,1,3,TRUE,FALSE,FALSE
13786,10202,career,2026-06-22,113,24,2,9,TRUE,TRUE,FALSE
13787,10203,health,2026-06-22,54,21,1,5,TRUE,FALSE,FALSE
13788,10219,career,2026-06-22,25,14,2,12,TRUE,FALSE,FALSE
13789,10238,finance,2026-06-22,75,24,3,18,TRUE,FALSE,FALSE
13790,10252,travel,2026-06-22,55,31,3,18,TRUE,FALSE,FALSE
13791,10269,relationships,2026-06-22,44,32,1,3,TRUE,FALSE,FALSE
13792,10292,technology,2026-06-22,18,24,1,4,TRUE,FALSE,FALSE
13793,10296,relationships,2026-06-22,28,25,3,15,TRUE,FALSE,FALSE
13794,10306,technology,2026-06-22,53,22,3,16,TRUE,FALSE,FALSE
13795,10340,finance,2026-06-22,29,18,1,4,TRUE,FALSE,FALSE
13796,10363,relationships,2026-06-22,22,18,1,3,TRUE,FALSE,FALSE
13797,10365,finance,2026-06-22,48,29,1,6,TRUE,FALSE,FALSE
13798,10397,technology,2026-06-22,9,19,1,3,TRUE,FALSE,FALSE
13799,10438,relationships,2026-06-22,23,24,0,0,FALSE,FALSE,FALSE
13800,10440,politics,2026-06-22,47,30,2,15,TRUE,FALSE,FALSE
13801,10446,technology,2026-06-22,21,21,0,0,FALSE,FALSE,FALSE
13802,10465,finance,2026-06-22,26,21,3,13,TRUE,FALSE,FALSE
13803,10473,technology,2026-06-22,50,24,0,0,FALSE,FALSE,FALSE
13804,10520,politics,2026-06-22,40,21,1,6,TRUE,FALSE,FALSE
13805,10540,technology,2026-06-22,54,21,2,11,TRUE,FALSE,FALSE
13806,10556,relationships,2026-06-22,27,11,1,2,FALSE,FALSE,FALSE
13807,10597,finance,2026-06-22,26,26,1,4,TRUE,FALSE,FALSE
13808,10630,career,2026-06-22,19,26,2,7,TRUE,FALSE,FALSE
13809,10642,relationships,2026-06-22,47,33,1,4,TRUE,FALSE,FALSE
13810,10658,career,2026-06-22,26,20,1,2,FALSE,FALSE,FALSE
13811,10674,health,2026-06-22,37,19,2,9,TRUE,FALSE,FALSE
13812,10677,finance,2026-06-22,45,27,1,7,TRUE,FALSE,FALSE
13813,10695,technology,2026-06-22,25,21,0,1,FALSE,FALSE,FALSE
13814,10710,science,2026-06-22,70,24,3,16,TRUE,FALSE,FALSE
13815,10714,career,2026-06-22,43,25,0,0,FALSE,FALSE,FALSE
13816,10718,career,2026-06-22,25,22,2,8,TRUE,FALSE,FALSE
13817,10725,science,2026-06-22,34,23,0,1,FALSE,FALSE,FALSE
13818,10744,politics,2026-06-22,21,20,3,15,TRUE,FALSE,FALSE
13819,10758,career,2026-06-22,42,26,1,6,TRUE,FALSE,FALSE
13820,10764,science,2026-06-22,39,15,3,13,TRUE,FALSE,FALSE
13821,10766,relationships,2026-06-22,13,22,0,0,FALSE,FALSE,FALSE
13822,10797,travel,2026-06-22,29,27,3,9,TRUE,FALSE,FALSE
13823,10805,sports,2026-06-22,29,22,1,4,TRUE,FALSE,FALSE
13824,10813,finance,2026-06-22,23,26,3,15,TRUE,FALSE,FALSE
13825,10830,education,2026-06-22,35,28,4,20,TRUE,FALSE,FALSE
13826,10834,health,2026-06-22,23,28,1,5,TRUE,FALSE,FALSE
13827,10837,relationships,2026-06-22,47,30,1,8,TRUE,FALSE,FALSE
13828,10839,politics,2026-06-22,15,23,1,5,TRUE,FALSE,FALSE
13829,10851,sports,2026-06-22,24,22,1,4,TRUE,FALSE,FALSE
13830,10875,technology,2026-06-22,12,20,2,9,TRUE,FALSE,FALSE
13831,10885,technology,2026-06-22,28,27,2,11,TRUE,FALSE,FALSE
13832,10886,travel,2026-06-22,13,16,1,3,TRUE,FALSE,FALSE
13833,10902,science,2026-06-22,24,25,4,18,TRUE,FALSE,FALSE
13834,10931,technology,2026-06-22,34,23,0,0,FALSE,FALSE,FALSE
13835,10954,politics,2026-06-22,82,36,2,9,TRUE,FALSE,FALSE
13836,10984,sports,2026-06-22,18,34,1,6,TRUE,FALSE,FALSE
13837,10986,education,2026-06-22,24,21,1,4,TRUE,FALSE,FALSE
13838,11048,finance,2026-06-22,10,18,0,0,FALSE,FALSE,FALSE
13839,11051,relationships,2026-06-22,43,28,5,19,TRUE,FALSE,FALSE
13840,11074,relationships,2026-06-22,54,20,2,6,TRUE,FALSE,FALSE
13841,11118,sports,2026-06-22,48,22,2,11,TRUE,FALSE,FALSE
13842,11172,technology,2026-06-22,12,15,0,0,FALSE,FALSE,FALSE
13843,11178,relationships,2026-06-22,78,33,0,1,FALSE,FALSE,FALSE
13844,11233,travel,2026-06-22,29,23,2,8,TRUE,FALSE,FALSE
13845,11268,science,2026-06-22,52,16,1,6,TRUE,FALSE,FALSE
13846,11274,technology,2026-06-22,26,13,0,0,FALSE,FALSE,FALSE
13847,11280,sports,2026-06-22,10,19,2,3,TRUE,FALSE,FALSE
13848,11302,career,2026-06-22,22,24,0,1,FALSE,FALSE,FALSE
13849,11327,finance,2026-06-22,26,21,0,0,FALSE,FALSE,FALSE
13850,11350,career,2026-06-22,118,41,3,19,TRUE,TRUE,FALSE
13851,11364,finance,2026-06-22,39,22,1,7,TRUE,FALSE,FALSE
13852,11366,science,2026-06-22,75,28,1,5,TRUE,FALSE,FALSE
13853,11370,health,2026-06-22,47,32,4,23,TRUE,FALSE,FALSE
13854,11371,technology,2026-06-22,32,29,2,9,TRUE,FALSE,FALSE
13855,11386,technology,2026-06-22,22,26,3,11,TRUE,FALSE,FALSE
13856,11390,sports,2026-06-22,23,16,1,8,TRUE,FALSE,FALSE
13857,11419,education,2026-06-22,37,26,1,4,TRUE,FALSE,FALSE
13858,11431,education,2026-06-22,39,26,0,0,FALSE,FALSE,FALSE
13859,11436,finance,2026-06-22,20,21,1,6,TRUE,FALSE,FALSE
13860,11473,relationships,2026-06-22,27,26,3,14,TRUE,FALSE,FALSE
13861,11475,travel,2026-06-22,30,16,1,4,TRUE,FALSE,FALSE
13862,11489,travel,2026-06-22,62,19,1,4,TRUE,FALSE,FALSE
13863,11515,education,2026-06-22,20,28,1,3,TRUE,FALSE,FALSE
13864,11516,technology,2026-06-22,37,27,2,5,TRUE,FALSE,FALSE
13865,11519,technology,2026-06-22,26,23,4,14,TRUE,FALSE,FALSE
13866,11530,technology,2026-06-22,57,17,2,7,TRUE,FALSE,FALSE
13867,11544,education,2026-06-22,23,16,0,0,FALSE,FALSE,FALSE
13868,11581,politics,2026-06-22,87,17,1,3,TRUE,FALSE,FALSE
13869,11592,science,2026-06-22,61,21,1,1,FALSE,FALSE,FALSE
13870,11618,health,2026-06-22,26,22,0,1,FALSE,FALSE,FALSE
13871,11623,education,2026-06-22,34,22,2,11,TRUE,FALSE,FALSE
13872,11633,technology,2026-06-22,68,16,1,5,TRUE,FALSE,FALSE
13873,11675,finance,2026-06-22,29,25,0,0,FALSE,FALSE,FALSE
13874,11685,technology,2026-06-22,35,32,1,4,TRUE,FALSE,FALSE
13875,11699,politics,2026-06-22,39,20,2,13,TRUE,FALSE,FALSE
13876,11762,career,2026-06-22,52,24,3,16,TRUE,FALSE,FALSE
13877,11790,relationships,2026-06-22,65,28,0,0,FALSE,FALSE,FALSE
13878,11808,education,2026-06-22,41,31,3,16,TRUE,FALSE,FALSE
13879,11820,travel,2026-06-22,88,17,1,6,TRUE,FALSE,FALSE
13880,11871,sports,2026-06-22,77,21,1,3,TRUE,FALSE,FALSE
13881,11927,career,2026-06-22,46,16,1,5,TRUE,FALSE,FALSE
13882,11929,career,2026-06-22,56,16,0,1,FALSE,FALSE,FALSE
13883,11936,travel,2026-06-22,36,26,1,3,TRUE,FALSE,FALSE
13884,11937,science,2026-06-22,25,20,3,14,TRUE,FALSE,FALSE
13885,11956,finance,2026-06-22,71,20,2,9,TRUE,FALSE,FALSE
13886,11996,finance,2026-06-22,71,24,0,0,FALSE,FALSE,FALSE
13887,41,health,2026-06-23,120,32,2,12,TRUE,TRUE,FALSE
13888,46,travel,2026-06-23,29,27,1,4,TRUE,FALSE,FALSE
13889,81,sports,2026-06-23,27,24,1,2,FALSE,FALSE,FALSE
13890,99,science,2026-06-23,16,14,0,0,FALSE,FALSE,FALSE
13891,114,relationships,2026-06-23,45,21,1,7,TRUE,FALSE,FALSE
13892,131,relationships,2026-06-23,32,35,2,8,TRUE,FALSE,FALSE
13893,132,career,2026-06-23,47,29,1,6,TRUE,FALSE,FALSE
13894,137,education,2026-06-23,32,14,2,8,TRUE,FALSE,FALSE
13895,161,health,2026-06-23,29,28,0,1,FALSE,FALSE,FALSE
13896,169,sports,2026-06-23,16,27,2,7,TRUE,FALSE,FALSE
13897,191,sports,2026-06-23,23,26,1,3,TRUE,FALSE,FALSE
13898,243,travel,2026-06-23,46,18,0,1,FALSE,FALSE,FALSE
13899,250,science,2026-06-23,19,27,1,3,TRUE,FALSE,FALSE
13900,257,finance,2026-06-23,48,36,2,10,TRUE,FALSE,FALSE
13901,275,education,2026-06-23,74,23,0,0,FALSE,FALSE,FALSE
13902,317,science,2026-06-23,41,24,2,10,TRUE,FALSE,FALSE
13903,318,sports,2026-06-23,23,17,1,5,TRUE,FALSE,FALSE
13904,330,education,2026-06-23,19,28,1,4,TRUE,FALSE,FALSE
13905,335,travel,2026-06-23,27,24,1,2,FALSE,FALSE,FALSE
13906,363,education,2026-06-23,33,19,0,1,FALSE,FALSE,FALSE
13907,365,technology,2026-06-23,20,20,0,0,FALSE,FALSE,FALSE
13908,374,sports,2026-06-23,38,30,0,1,FALSE,FALSE,FALSE
13909,399,health,2026-06-23,59,27,4,17,TRUE,FALSE,FALSE
13910,420,health,2026-06-23,31,20,0,0,FALSE,FALSE,FALSE
13911,460,career,2026-06-23,25,27,1,3,TRUE,FALSE,FALSE
13912,463,education,2026-06-23,70,36,0,0,FALSE,FALSE,FALSE
13913,482,education,2026-06-23,26,23,0,0,FALSE,FALSE,FALSE
13914,494,relationships,2026-06-23,21,15,1,3,TRUE,FALSE,FALSE
13915,500,finance,2026-06-23,15,28,1,3,TRUE,FALSE,FALSE
13916,527,career,2026-06-23,22,23,2,8,TRUE,FALSE,FALSE
13917,546,education,2026-06-23,51,35,0,0,FALSE,FALSE,FALSE
13918,565,career,2026-06-23,57,34,0,1,FALSE,FALSE,FALSE
13919,569,career,2026-06-23,28,17,3,10,TRUE,FALSE,FALSE
13920,683,finance,2026-06-23,38,25,5,20,TRUE,FALSE,FALSE
13921,686,sports,2026-06-23,14,18,2,6,TRUE,FALSE,FALSE
13922,701,science,2026-06-23,50,20,1,2,FALSE,FALSE,FALSE
13923,716,science,2026-06-23,109,23,3,15,TRUE,TRUE,FALSE
13924,748,technology,2026-06-23,21,13,0,1,FALSE,FALSE,FALSE
13925,750,education,2026-06-23,53,19,2,8,TRUE,FALSE,FALSE
13926,755,finance,2026-06-23,32,30,4,17,TRUE,FALSE,FALSE
13927,757,relationships,2026-06-23,28,23,0,1,FALSE,FALSE,FALSE
13928,773,science,2026-06-23,28,18,3,14,TRUE,FALSE,FALSE
13929,800,travel,2026-06-23,16,26,0,1,FALSE,FALSE,FALSE
13930,803,relationships,2026-06-23,58,24,1,6,TRUE,FALSE,FALSE
13931,855,health,2026-06-23,25,19,2,10,TRUE,FALSE,FALSE
13932,862,career,2026-06-23,64,20,2,9,TRUE,FALSE,FALSE
13933,877,science,2026-06-23,61,25,1,6,TRUE,FALSE,FALSE
13934,899,health,2026-06-23,36,14,3,10,TRUE,FALSE,FALSE
13935,911,education,2026-06-23,31,20,0,0,FALSE,FALSE,FALSE
13936,914,finance,2026-06-23,35,36,1,5,TRUE,FALSE,FALSE
13937,926,education,2026-06-23,82,24,2,14,TRUE,FALSE,FALSE
13938,951,sports,2026-06-23,68,39,2,13,TRUE,FALSE,FALSE
13939,964,education,2026-06-23,53,29,2,13,TRUE,FALSE,FALSE
13940,992,finance,2026-06-23,64,14,1,3,TRUE,FALSE,FALSE
13941,993,science,2026-06-23,38,26,1,8,TRUE,FALSE,FALSE
13942,1009,politics,2026-06-23,53,15,4,17,TRUE,FALSE,FALSE
13943,1029,relationships,2026-06-23,47,17,3,17,TRUE,FALSE,FALSE
13944,1035,travel,2026-06-23,71,31,1,6,TRUE,FALSE,FALSE
13945,1044,finance,2026-06-23,32,15,2,9,TRUE,FALSE,FALSE
13946,1050,sports,2026-06-23,30,17,3,12,TRUE,FALSE,FALSE
13947,1058,technology,2026-06-23,36,33,1,6,TRUE,FALSE,FALSE
13948,1068,health,2026-06-23,41,46,1,3,TRUE,FALSE,FALSE
13949,1073,science,2026-06-23,31,18,0,1,FALSE,FALSE,FALSE
13950,1077,career,2026-06-23,52,19,1,8,TRUE,FALSE,FALSE
13951,1108,relationships,2026-06-23,40,22,2,9,TRUE,FALSE,FALSE
13952,1111,science,2026-06-23,15,28,0,0,FALSE,FALSE,FALSE
13953,1132,travel,2026-06-23,18,12,0,0,FALSE,FALSE,FALSE
13954,1151,career,2026-06-23,93,38,0,0,FALSE,TRUE,FALSE
13955,1157,finance,2026-06-23,16,26,0,0,FALSE,FALSE,FALSE
13956,1158,finance,2026-06-23,18,27,0,0,FALSE,FALSE,FALSE
13957,1163,health,2026-06-23,65,22,1,5,TRUE,FALSE,FALSE
13958,1174,technology,2026-06-23,13,19,0,0,FALSE,FALSE,FALSE
13959,1175,finance,2026-06-23,43,23,1,7,TRUE,FALSE,FALSE
13960,1201,relationships,2026-06-23,13,23,0,0,FALSE,FALSE,FALSE
13961,1223,education,2026-06-23,48,29,0,1,FALSE,FALSE,FALSE
13962,1263,technology,2026-06-23,40,27,3,17,TRUE,FALSE,FALSE
13963,1264,finance,2026-06-23,37,23,1,3,TRUE,FALSE,FALSE
13964,1283,sports,2026-06-23,28,24,1,6,TRUE,FALSE,FALSE
13965,1289,relationships,2026-06-23,11,19,3,10,TRUE,FALSE,FALSE
13966,1293,science,2026-06-23,40,39,1,4,TRUE,FALSE,FALSE
13967,1350,sports,2026-06-23,55,23,2,12,TRUE,FALSE,FALSE
13968,1391,politics,2026-06-23,29,18,0,0,FALSE,FALSE,FALSE
13969,1402,relationships,2026-06-23,43,30,2,11,TRUE,FALSE,FALSE
13970,1406,sports,2026-06-23,40,26,2,11,TRUE,FALSE,FALSE
13971,1414,science,2026-06-23,25,21,2,10,TRUE,FALSE,FALSE
13972,1434,technology,2026-06-23,45,24,1,6,TRUE,FALSE,FALSE
13973,1448,education,2026-06-23,26,22,4,14,TRUE,FALSE,FALSE
13974,1476,sports,2026-06-23,19,22,0,0,FALSE,FALSE,FALSE
13975,1480,politics,2026-06-23,25,20,1,3,TRUE,FALSE,FALSE
13976,1487,technology,2026-06-23,29,26,2,11,TRUE,FALSE,FALSE
13977,1508,education,2026-06-23,21,17,1,3,TRUE,FALSE,FALSE
13978,1521,health,2026-06-23,21,25,2,2,FALSE,FALSE,FALSE
13979,1523,finance,2026-06-23,52,25,4,16,TRUE,FALSE,FALSE
13980,1540,education,2026-06-23,76,29,2,9,TRUE,FALSE,FALSE
13981,1544,science,2026-06-23,62,25,1,9,TRUE,FALSE,FALSE
13982,1565,science,2026-06-23,48,19,0,1,FALSE,FALSE,FALSE
13983,1576,education,2026-06-23,24,20,3,9,TRUE,FALSE,FALSE
13984,1596,finance,2026-06-23,41,22,2,9,TRUE,FALSE,FALSE
13985,1641,health,2026-06-23,31,21,2,11,TRUE,FALSE,FALSE
13986,1644,sports,2026-06-23,52,32,2,11,TRUE,FALSE,FALSE
13987,1670,career,2026-06-23,16,20,1,3,TRUE,FALSE,FALSE
13988,1671,career,2026-06-23,69,29,0,0,FALSE,FALSE,FALSE
13989,1715,science,2026-06-23,28,20,2,3,TRUE,FALSE,FALSE
13990,1721,technology,2026-06-23,26,15,2,3,TRUE,FALSE,FALSE
13991,1742,health,2026-06-23,20,22,0,0,FALSE,FALSE,FALSE
13992,1781,relationships,2026-06-23,21,23,0,1,FALSE,FALSE,FALSE
13993,1794,sports,2026-06-23,53,30,0,1,FALSE,FALSE,FALSE
13994,1800,relationships,2026-06-23,13,24,0,1,FALSE,FALSE,FALSE
13995,1812,career,2026-06-23,75,30,3,15,TRUE,FALSE,FALSE
13996,1818,travel,2026-06-23,16,16,2,8,TRUE,FALSE,FALSE
13997,1848,career,2026-06-23,28,29,2,13,TRUE,FALSE,FALSE
13998,1849,relationships,2026-06-23,80,27,1,4,TRUE,FALSE,FALSE
13999,1861,technology,2026-06-23,30,23,1,2,FALSE,FALSE,FALSE
14000,1886,technology,2026-06-23,52,30,0,0,FALSE,FALSE,FALSE
14001,1894,sports,2026-06-23,55,36,0,1,FALSE,FALSE,FALSE
14002,1898,relationships,2026-06-23,14,22,2,9,TRUE,FALSE,FALSE
14003,1899,relationships,2026-06-23,33,29,3,10,TRUE,FALSE,FALSE
14004,1922,career,2026-06-23,48,39,0,1,FALSE,FALSE,FALSE
14005,1955,travel,2026-06-23,28,20,1,4,TRUE,FALSE,FALSE
14006,1970,technology,2026-06-23,82,24,1,5,TRUE,FALSE,FALSE
14007,1986,technology,2026-06-23,47,34,4,22,TRUE,FALSE,FALSE
14008,2008,finance,2026-06-23,79,24,3,14,TRUE,FALSE,FALSE
14009,2028,finance,2026-06-23,19,18,2,11,TRUE,FALSE,FALSE
14010,2031,career,2026-06-23,17,19,1,3,TRUE,FALSE,FALSE
14011,2062,education,2026-06-23,22,26,2,9,TRUE,FALSE,FALSE
14012,2078,education,2026-06-23,15,27,2,7,TRUE,FALSE,FALSE
14013,2087,finance,2026-06-23,72,23,4,25,TRUE,FALSE,TRUE
14014,2106,sports,2026-06-23,54,24,2,13,TRUE,FALSE,FALSE
14015,2124,technology,2026-06-23,44,23,0,0,FALSE,FALSE,FALSE
14016,2125,career,2026-06-23,32,25,1,2,FALSE,FALSE,FALSE
14017,2158,sports,2026-06-23,21,21,3,12,TRUE,FALSE,FALSE
14018,2165,relationships,2026-06-23,52,28,1,5,TRUE,FALSE,FALSE
14019,2195,education,2026-06-23,20,21,0,0,FALSE,FALSE,FALSE
14020,2197,technology,2026-06-23,13,21,0,0,FALSE,FALSE,FALSE
14021,2240,travel,2026-06-23,33,19,1,3,TRUE,FALSE,FALSE
14022,2305,health,2026-06-23,35,19,0,1,FALSE,FALSE,FALSE
14023,2323,education,2026-06-23,32,19,0,0,FALSE,FALSE,FALSE
14024,2337,relationships,2026-06-23,37,28,1,4,TRUE,FALSE,FALSE
14025,2350,finance,2026-06-23,38,23,3,13,TRUE,FALSE,FALSE
14026,2359,technology,2026-06-23,22,17,0,1,FALSE,FALSE,FALSE
14027,2400,technology,2026-06-23,37,31,1,7,TRUE,FALSE,FALSE
14028,2418,technology,2026-06-23,39,25,3,14,TRUE,FALSE,FALSE
14029,2425,science,2026-06-23,26,30,2,10,TRUE,FALSE,FALSE
14030,2449,science,2026-06-23,25,27,1,2,FALSE,FALSE,FALSE
14031,2480,technology,2026-06-23,61,25,1,5,TRUE,FALSE,FALSE
14032,2519,politics,2026-06-23,28,26,0,0,FALSE,FALSE,FALSE
14033,2571,politics,2026-06-23,26,22,1,3,TRUE,FALSE,FALSE
14034,2578,education,2026-06-23,30,27,2,7,TRUE,FALSE,FALSE
14035,2600,finance,2026-06-23,21,20,2,6,TRUE,FALSE,FALSE
14036,2601,finance,2026-06-23,53,26,2,16,TRUE,FALSE,FALSE
14037,2607,science,2026-06-23,13,20,5,14,TRUE,FALSE,FALSE
14038,2615,career,2026-06-23,41,23,0,0,FALSE,FALSE,FALSE
14039,2669,health,2026-06-23,52,27,1,7,TRUE,FALSE,FALSE
14040,2679,finance,2026-06-23,31,32,3,14,TRUE,FALSE,FALSE
14041,2727,politics,2026-06-23,32,30,1,8,TRUE,FALSE,FALSE
14042,2737,technology,2026-06-23,39,17,2,9,TRUE,FALSE,FALSE
14043,2758,education,2026-06-23,44,28,2,7,TRUE,FALSE,FALSE
14044,2772,health,2026-06-23,34,23,2,8,TRUE,FALSE,FALSE
14045,2777,health,2026-06-23,26,24,2,10,TRUE,FALSE,FALSE
14046,2780,technology,2026-06-23,49,24,1,6,TRUE,FALSE,FALSE
14047,2795,travel,2026-06-23,46,26,0,1,FALSE,FALSE,FALSE
14048,2811,science,2026-06-23,41,21,0,0,FALSE,FALSE,FALSE
14049,2842,health,2026-06-23,55,23,1,6,TRUE,FALSE,FALSE
14050,2854,science,2026-06-23,56,24,3,18,TRUE,FALSE,FALSE
14051,2857,sports,2026-06-23,96,22,3,13,TRUE,TRUE,FALSE
14052,2859,politics,2026-06-23,31,22,0,1,FALSE,FALSE,FALSE
14053,2873,technology,2026-06-23,20,25,2,9,TRUE,FALSE,FALSE
14054,2876,finance,2026-06-23,44,18,0,0,FALSE,FALSE,FALSE
14055,2903,science,2026-06-23,49,26,1,6,TRUE,FALSE,FALSE
14056,2927,relationships,2026-06-23,97,25,1,3,TRUE,TRUE,FALSE
14057,2933,finance,2026-06-23,26,20,2,9,TRUE,FALSE,FALSE
14058,2948,science,2026-06-23,33,26,1,4,TRUE,FALSE,FALSE
14059,2953,career,2026-06-23,45,21,0,1,FALSE,FALSE,FALSE
